filename,duplicate_group,distance_to_representative,status
datasets/raw/rdd2022/converted/images/China_MotorBike_000663.jpg,dup-00109,7,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000664.jpg,dup-00137,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000665.jpg,dup-00144,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000666.jpg,dup-00120,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000667.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000668.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000669.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000670.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000671.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000672.jpg,dup-00145,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000673.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000674.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000675.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000676.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000677.jpg,dup-00146,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000678.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000679.jpg,dup-00147,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000680.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000681.jpg,dup-00026,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000682.jpg,dup-00148,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000683.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000684.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000685.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000686.jpg,dup-00078,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000687.jpg,dup-00106,8,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000688.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000689.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000690.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000691.jpg,dup-00001,7,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000692.jpg,dup-00115,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000693.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000694.jpg,dup-00027,11,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000695.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000696.jpg,dup-00048,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000697.jpg,dup-00030,16,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000698.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000699.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000700.jpg,dup-00149,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000701.jpg,dup-00110,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000702.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000703.jpg,dup-00137,1,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000704.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000705.jpg,dup-00077,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000706.jpg,dup-00063,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000707.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000708.jpg,dup-00150,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000709.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000710.jpg,dup-00133,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000711.jpg,dup-00089,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000712.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000713.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000714.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000715.jpg,dup-00016,17,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000716.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000717.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000718.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000719.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000720.jpg,dup-00151,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000721.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000722.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000723.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000724.jpg,dup-00067,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000725.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000726.jpg,dup-00128,13,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000727.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000728.jpg,dup-00010,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000729.jpg,dup-00012,7,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000730.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000731.jpg,dup-00152,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000732.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000733.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000734.jpg,dup-00060,2,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000735.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000736.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000737.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000738.jpg,dup-00119,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000739.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000740.jpg,dup-00020,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000741.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000742.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000743.jpg,dup-00012,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000744.jpg,dup-00153,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000745.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000746.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000747.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000748.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000749.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000750.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000751.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000752.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000753.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000754.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000755.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000756.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000757.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000758.jpg,dup-00102,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000759.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000760.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000761.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000762.jpg,dup-00102,10,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000763.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000764.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000765.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000766.jpg,dup-00048,2,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000767.jpg,dup-00013,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000768.jpg,dup-00026,11,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000769.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000770.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000771.jpg,dup-00082,7,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000772.jpg,dup-00048,7,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000773.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000774.jpg,dup-00027,12,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000775.jpg,dup-00016,8,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000776.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000777.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000778.jpg,dup-00154,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000779.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000780.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000781.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000782.jpg,dup-00092,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000783.jpg,dup-00155,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000784.jpg,dup-00128,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000785.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000786.jpg,dup-00021,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000787.jpg,dup-00070,2,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000788.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000789.jpg,dup-00156,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000790.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000791.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000792.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000793.jpg,dup-00089,7,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000794.jpg,dup-00049,7,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000795.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000796.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000797.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000798.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000799.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000800.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000801.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000802.jpg,dup-00048,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000803.jpg,dup-00039,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000804.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000805.jpg,dup-00024,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000806.jpg,dup-00157,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000807.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000808.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000809.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000810.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000811.jpg,dup-00139,11,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000812.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000813.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000814.jpg,dup-00016,26,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000815.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000816.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000817.jpg,dup-00120,7,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000818.jpg,dup-00016,14,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000819.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000820.jpg,dup-00089,7,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000821.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000822.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000823.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000824.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000825.jpg,dup-00032,7,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000826.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000827.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000828.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000829.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000830.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000831.jpg,dup-00071,10,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000832.jpg,dup-00061,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000833.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000834.jpg,dup-00158,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000835.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000836.jpg,dup-00008,8,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000837.jpg,dup-00034,8,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000838.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000839.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000840.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000841.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000842.jpg,dup-00159,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000843.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000844.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000845.jpg,dup-00030,8,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000846.jpg,dup-00157,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000847.jpg,dup-00129,7,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000848.jpg,dup-00094,11,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000849.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000850.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000851.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000852.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000853.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000854.jpg,dup-00006,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000855.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000856.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000857.jpg,dup-00030,7,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000858.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000859.jpg,dup-00051,8,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000860.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000861.jpg,dup-00120,11,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000862.jpg,dup-00053,2,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000863.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000864.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000865.jpg,dup-00011,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000866.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000867.jpg,dup-00036,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000868.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000869.jpg,dup-00082,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000870.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000871.jpg,dup-00160,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000872.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000873.jpg,dup-00158,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000874.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000875.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000876.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000877.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000878.jpg,dup-00110,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000879.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000880.jpg,dup-00073,2,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000881.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000882.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000883.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000884.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000885.jpg,dup-00014,10,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000886.jpg,dup-00012,14,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000887.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000888.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000889.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000890.jpg,dup-00161,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000891.jpg,dup-00032,10,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000892.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000893.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000894.jpg,dup-00039,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000895.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000896.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000897.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000898.jpg,dup-00094,8,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000899.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000900.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000901.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000902.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000903.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000904.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000905.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000906.jpg,dup-00070,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000907.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000908.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000909.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000910.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000911.jpg,dup-00141,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000912.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000913.jpg,dup-00129,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000914.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000915.jpg,dup-00047,13,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000916.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000917.jpg,dup-00032,13,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000918.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000919.jpg,dup-00052,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000920.jpg,dup-00155,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000921.jpg,dup-00024,8,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000922.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000923.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000924.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000925.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000926.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000927.jpg,dup-00039,12,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000928.jpg,dup-00128,13,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000929.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000930.jpg,dup-00095,10,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000931.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000932.jpg,dup-00009,10,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000933.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000934.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000935.jpg,dup-00149,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000936.jpg,dup-00001,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000937.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000938.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000939.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000940.jpg,dup-00021,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000941.jpg,dup-00016,24,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000942.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000943.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000944.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000945.jpg,dup-00106,3,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000946.jpg,dup-00053,8,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000947.jpg,dup-00119,6,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000948.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000949.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000950.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000951.jpg,dup-00045,10,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000952.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000953.jpg,dup-00097,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000954.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000955.jpg,dup-00082,7,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000956.jpg,dup-00016,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000957.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000958.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000959.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000960.jpg,dup-00108,10,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000961.jpg,dup-00144,16,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000962.jpg,dup-00070,15,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000963.jpg,dup-00052,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000964.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000965.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000966.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000967.jpg,dup-00156,4,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000968.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000969.jpg,dup-00123,8,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000970.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000971.jpg,dup-00099,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000972.jpg,dup-00151,5,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000973.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000974.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000975.jpg,dup-00030,9,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000976.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000977.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000978.jpg,dup-00162,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000979.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000980.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000981.jpg,dup-00163,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000982.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000983.jpg,dup-00045,13,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000984.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000985.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000986.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000987.jpg,dup-00164,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000988.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000989.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000990.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000991.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000992.jpg,,,unique
datasets/raw/rdd2022/converted/images/China_MotorBike_000993.jpg,dup-00016,26,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000994.jpg,dup-00165,0,near_duplicate
datasets/raw/rdd2022/converted/images/China_MotorBike_000995.jpg,,,unique
